URL,club,First Name,Last Name,Position,Age,Height,Weight,Unnamed: 7,points_scored,tries_scored,offloads,meters_gained,defenders_beaten,clean_breaks,tackles_made,tackle_success_percentage,total_tackles_missed,turnovers_lost,turnovers_won,penalties_scored,penalties_missed,conversions_scored,conversions_missed,drop_goals_scored,drop_goals_missed,kicks_from_hand,kicks_retained,tries_from_kicks,kick_meters,yellow_cards,red_cards,penalties_conceded,scrum_offences,lineout_offences,lineouts_won,lineouts_lost,lineout_success_percentage,lineout_steals,scrums_won,scrums_lost,scrums_won_percentage,scrum_penalties_won
https://www.unitedrugby.com/clubs/team-munster/patrick-campbell,team-munster,PATRICK,CAMPBELL,FULLBACK,22,5'10'',88KG,,29,14,11,385,22,4,17,83.9,8,2,8,6,6,1,5,3,0,8,8,4,4,0,0,8,1,5,3,4,73.0,4,4,4,63.4,5
https://www.unitedrugby.com/clubs/team-munster/craig-casey,team-munster,CRAIG,CASEY,SCRUM-HALF,25,5'5'',75KG,,18,5,8,386,11,12,12,76.6,3,4,3,2,10,9,6,0,0,14,20,1,103,0,1,18,0,4,5,3,71.7,2,4,0,57.7,4
https://www.unitedrugby.com/clubs/team-munster/liam-coombes,team-munster,LIAM,COOMBES,FULLBACK,27,6'3'',89KG,,16,6,0,258,25,14,42,98.3,9,0,9,7,5,10,6,0,0,6,11,1,80,0,1,9,5,3,1,3,74.8,2,3,5,76.7,1
https://www.unitedrugby.com/clubs/team-munster/ethan-coughlan,team-munster,ETHAN,COUGHLAN,SCRUM-HALF,22,5'8'',80KG,,62,2,4,282,3,9,20,81.6,2,9,6,1,9,10,2,3,1,0,28,0,86,2,1,14,0,0,6,3,99.4,3,2,0,87.5,4
https://www.unitedrugby.com/clubs/team-munster/jack-crowley,team-munster,JACK,CROWLEY,FLY-HALF,25,6'1'',89KG,,18,7,19,39,25,3,29,84.2,1,9,0,1,1,7,6,0,3,0,25,1,136,1,0,0,0,1,4,10,64.9,4,1,1,64.8,5
https://www.unitedrugby.com/clubs/team-munster/shane-daly,team-munster,SHANE,DALY,CENTRE,28,6'3'',91KG,,91,14,7,485,7,7,20,68.8,4,9,8,10,2,2,4,3,2,4,29,1,129,1,0,10,2,0,9,1,80.8,1,5,4,87.9,2
https://www.unitedrugby.com/clubs/team-munster/tom-farrell,team-munster,TOM,FARRELL,CENTRE,31,6'2'',100KG,,57,4,10,219,8,8,47,85.0,2,10,6,9,1,6,7,2,0,23,30,5,62,1,1,13,4,2,5,0,62.0,5,1,2,83.4,4
https://www.unitedrugby.com/clubs/team-munster/bryan-fitzgerald,team-munster,BRYAN,FITZGERALD,CENTRE,26,,,,54,14,11,128,22,12,54,82.9,9,0,9,2,2,7,7,2,1,8,7,2,50,1,1,9,0,3,10,1,73.3,5,3,0,86.4,3
https://www.unitedrugby.com/clubs/team-munster/fionn-gibbons,team-munster,FIONN,GIBBONS,CENTRE,22,0'1'',105KG,,89,8,0,519,4,6,16,67.4,6,4,8,6,0,2,6,2,3,11,23,0,115,0,0,18,0,2,5,6,60.0,2,4,1,97.4,1
https://www.unitedrugby.com/clubs/team-munster/mike-haley,team-munster,MIKE,HALEY,FULLBACK,30,6'3'',93KG,,100,4,19,259,23,13,39,62.4,10,9,6,0,7,1,5,0,2,5,3,0,112,2,1,20,5,5,10,0,77.9,2,5,4,71.2,5
https://www.unitedrugby.com/clubs/team-munster/diarmuid-kilgallen,team-munster,DIARMUID,KILGALLEN,WING,24,6'3'',96KG,,89,8,10,365,19,15,18,84.2,5,8,1,7,5,7,1,1,2,27,30,3,30,0,0,15,3,4,5,5,63.3,5,2,1,67.1,4
https://www.unitedrugby.com/clubs/team-munster/shay-mc-carthy,team-munster,SHAY,MCCARTHY,WING,22,6'2'',95KG,,61,9,4,543,17,6,51,90.5,0,0,5,6,1,2,5,0,0,12,26,1,6,1,0,7,4,4,9,3,51.8,3,0,5,84.2,3
https://www.unitedrugby.com/clubs/team-munster/conor-murray,team-munster,CONOR,MURRAY,SCRUM-HALF,35,6'2'',93KG,,22,3,14,523,10,15,14,80.9,7,0,9,3,7,6,10,0,0,25,25,3,2,0,0,1,4,0,7,1,90.8,3,0,0,90.4,5
https://www.unitedrugby.com/clubs/team-munster/alex-nankivell,team-munster,ALEX,NANKIVELL,CENTRE,28,6'2'',98KG,,8,8,4,15,14,4,8,69.1,1,3,10,4,5,0,8,1,3,27,24,5,50,1,1,6,5,4,9,2,56.4,3,3,3,59.6,2
https://www.unitedrugby.com/clubs/team-munster/calvin-nash,team-munster,CALVIN,NASH,WING,27,5'10'',90KG,,11,4,11,128,27,3,51,86.7,4,3,3,9,6,5,1,1,1,7,24,4,55,2,1,18,3,4,3,6,68.4,0,2,3,92.3,1
https://www.unitedrugby.com/clubs/team-munster/sean-o-brien,team-munster,SEAN,O'BRIEN,CENTRE,26,6'2'',101KG,,0,9,4,574,21,13,9,63.2,8,1,2,0,10,8,0,1,3,14,4,1,72,1,0,6,4,5,9,5,73.9,1,0,4,52.9,4
https://www.unitedrugby.com/clubs/team-munster/ben-o-connor,team-munster,BEN,O'CONNOR,FULLBACK,20,6'2'',94KG,,57,8,16,108,8,9,43,77.7,7,8,1,3,0,2,10,1,0,5,5,4,9,0,0,14,1,1,7,5,71.6,0,0,1,50.3,2
https://www.unitedrugby.com/clubs/team-munster/jack-oliver,team-munster,JACK,OLIVER,SCRUM-HALF,21,5'8'',80KG,,0,2,16,532,16,0,30,66.5,1,8,5,0,6,6,4,0,3,26,4,2,60,2,1,7,5,1,8,7,86.3,2,5,2,57.9,5
https://www.unitedrugby.com/clubs/team-munster/paddy-patterson,team-munster,PADDY,PATTERSON,SCRUM-HALF,26,5'7'',75KG,,33,14,11,268,26,9,52,67.4,8,1,7,0,2,5,10,3,1,5,18,5,49,1,0,13,2,2,3,7,79.8,3,5,0,98.9,3
https://www.unitedrugby.com/clubs/team-munster/conor-ryan,team-munster,CONOR,RYAN,FULLBACK,21,,,,95,3,14,161,25,9,22,68.1,4,8,5,9,10,7,5,2,2,3,26,1,121,1,1,0,3,2,0,5,64.8,3,1,3,76.2,5
https://www.unitedrugby.com/clubs/team-munster/rory-scannell,team-munster,RORY,SCANNELL,CENTRE,31,5'10'',96KG,,47,8,14,259,11,6,51,75.5,9,5,8,0,7,2,2,3,2,10,7,3,0,2,1,12,5,1,2,0,52.6,5,2,3,52.3,5
https://www.unitedrugby.com/clubs/team-munster/gordon-wood,team-munster,GORDON,WOOD,CENTRE,20,5'12'',91KG,,88,9,5,101,6,15,29,62.0,5,7,4,6,5,2,7,0,2,20,8,3,37,0,1,2,0,0,0,9,88.4,5,0,1,99.9,1
https://www.unitedrugby.com/clubs/ospreys/adam-beard,ospreys,ADAM,BEARD,LOCK,29,6'8'',120KG,,0,10,11,505,9,0,32,75.9,2,9,1,6,3,3,6,1,2,29,14,1,78,2,0,20,4,1,6,6,67.6,3,5,3,87.2,4
https://www.unitedrugby.com/clubs/ospreys/tom-botha,ospreys,TOM,BOTHA,PROP,34,5'10'',117KG,,15,5,19,570,24,0,56,80.5,2,3,7,3,10,2,1,2,0,17,3,3,88,0,0,5,1,2,0,7,94.5,4,5,1,91.9,2
https://www.unitedrugby.com/clubs/ospreys/freddie-chapman,ospreys,FREDDIE,CHAPMAN,PROP,20,6'4'',121KG,,60,1,17,246,25,4,51,79.3,9,1,8,1,7,8,6,2,0,2,24,1,81,1,0,18,1,3,10,4,69.8,5,5,0,60.6,1
https://www.unitedrugby.com/clubs/ospreys/tristan-davies,ospreys,TRISTAN,DAVIES,FLANKER,23,6'4'',104KG,,63,6,13,536,24,12,8,75.3,7,1,9,2,8,10,0,3,1,2,8,0,66,1,0,14,2,4,3,10,85.9,1,1,1,55.3,3
https://www.unitedrugby.com/clubs/ospreys/rhys-davies,ospreys,RHYS,DAVIES,LOCK,26,6'6'',114KG,,62,1,1,130,9,8,53,93.6,10,8,3,7,9,3,8,0,1,29,6,3,16,2,1,3,5,5,0,3,97.0,0,2,3,75.8,4
https://www.unitedrugby.com/clubs/ospreys/harri-deaves,ospreys,HARRI,DEAVES,FLANKER,23,5'11'',96KG,,68,10,8,352,26,5,46,65.8,9,0,5,7,1,5,6,0,1,11,7,1,126,1,0,20,1,3,1,6,82.6,1,4,1,88.6,1
https://www.unitedrugby.com/clubs/ospreys/liam-edwards,ospreys,LIAM,EDWARDS,LOCK,21,6'6'',114KG,,21,1,4,195,12,2,0,80.2,9,6,10,10,5,7,5,0,1,26,14,1,111,2,1,2,5,3,10,10,70.7,5,5,3,81.9,3
https://www.unitedrugby.com/clubs/ospreys/james-fender,ospreys,JAMES,FENDER,LOCK,23,6'7'',115KG,,92,10,19,381,18,12,43,62.5,1,10,9,10,4,10,1,2,3,20,18,3,135,1,0,3,4,4,0,5,78.4,3,2,5,81.6,3
https://www.unitedrugby.com/clubs/ospreys/dan-gemine,ospreys,DAN,GEMINE,FLANKER,19,6'2'',107KG,,66,0,0,226,10,2,34,62.8,10,2,7,5,4,7,2,3,1,29,14,0,59,1,0,4,4,1,4,5,77.2,2,3,4,87.9,2
https://www.unitedrugby.com/clubs/ospreys/will-greatbanks,ospreys,WILL,GREATBANKS,LOCK,22,6'4'',109KG,,75,15,2,475,12,6,10,83.0,1,2,8,9,9,4,0,2,2,20,4,3,39,0,0,17,1,0,6,2,79.2,4,1,3,61.4,5
https://www.unitedrugby.com/clubs/ospreys/will-griffiths,ospreys,WILL,GRIFFITHS,LOCK,26,6'4'',106KG,,25,10,5,476,20,5,33,82.6,4,1,4,8,10,4,9,2,2,5,18,1,88,2,0,9,4,3,2,10,57.3,5,4,3,83.1,3
https://www.unitedrugby.com/clubs/ospreys/rhys-henry,ospreys,RHYS,HENRY,PROP,26,5'8'',114KG,,15,10,4,264,7,8,15,95.1,5,9,5,10,2,5,4,1,2,20,6,0,40,2,0,7,5,0,7,9,84.9,1,5,3,69.6,3
https://www.unitedrugby.com/clubs/ospreys/kian-hire,ospreys,KIAN,HIRE,PROP,20,6'1'',121KG,,50,11,20,371,7,5,8,82.3,1,5,10,8,7,9,8,3,3,27,5,4,139,1,1,11,4,5,4,3,57.3,2,5,4,53.5,5
https://www.unitedrugby.com/clubs/ospreys/math-iorwerth-scott,ospreys,MATH,IORWERTH-SCOTT,PROP,25,6'1'',125KG,,100,10,4,485,3,4,31,98.4,4,9,3,3,7,6,5,1,1,5,26,2,114,0,0,2,0,5,4,4,50.7,5,1,5,60.1,0
https://www.unitedrugby.com/clubs/ospreys/lewis-jones,ospreys,LEWIS,JONES,LOCK,22,6'7'',105KG,,85,2,0,433,14,9,14,61.9,6,1,4,0,4,9,4,0,2,7,18,3,99,0,0,17,5,5,4,8,81.2,3,1,2,89.7,3
https://www.unitedrugby.com/clubs/ospreys/cameron-jones,ospreys,CAMERON,JONES,PROP,22,6'4'',128KG,,56,5,16,210,30,6,11,63.9,9,9,6,0,7,6,2,2,2,14,24,5,116,2,0,7,3,2,7,7,55.8,3,0,3,94.8,4
https://www.unitedrugby.com/clubs/ospreys/dewi-lake,ospreys,DEWI,LAKE,HOOKER,25,6'1'',114KG,,28,7,18,571,27,0,32,61.8,9,3,8,9,9,3,4,3,2,17,27,1,88,2,0,0,4,3,1,2,88.5,3,5,2,64.1,1
https://www.unitedrugby.com/clubs/ospreys/ethan-lewis,ospreys,ETHAN,LEWIS,HOOKER,30,5'11'',109KG,,77,8,13,376,10,11,44,67.4,7,9,9,4,7,5,7,0,2,19,16,0,92,1,0,13,4,5,1,5,93.3,3,2,0,59.5,5
https://www.unitedrugby.com/clubs/ospreys/lewis-lloyd,ospreys,LEWIS,LLOYD,HOOKER,21,5'11'',92KG,,91,6,11,394,10,6,13,81.7,6,8,10,1,2,6,1,3,0,28,9,0,138,2,1,12,5,2,7,9,97.2,5,1,5,51.3,5
https://www.unitedrugby.com/clubs/ospreys/jac-morgan,ospreys,JAC,MORGAN,FLANKER,25,5'11'',105KG,,68,3,9,449,0,15,56,85.8,7,8,5,5,1,4,4,2,1,15,18,4,59,1,0,11,2,5,8,0,83.2,4,1,1,97.4,5
https://www.unitedrugby.com/clubs/ospreys/morgan-morris,ospreys,MORGAN,MORRIS,NO. 8,26,6'0'',110KG,,46,5,19,363,16,2,56,61.8,8,5,5,6,8,4,5,3,1,5,30,3,67,0,1,2,3,1,10,2,74.1,4,3,2,84.2,4
https://www.unitedrugby.com/clubs/ospreys/morgan-morse,ospreys,MORGAN,MORSE,FLANKER,20,5'11'',104KG,,93,4,20,456,14,13,7,97.8,4,3,7,0,1,1,9,0,3,27,30,5,77,2,0,17,3,3,9,9,67.6,1,3,5,97.9,5
https://www.unitedrugby.com/clubs/ospreys/sam-parry,ospreys,SAM,PARRY,HOOKER,33,6'1'',114KG,,61,7,17,225,19,8,7,93.7,4,6,10,5,8,6,7,1,0,20,30,0,45,0,1,20,3,2,9,6,74.5,5,3,0,93.2,4
https://www.unitedrugby.com/clubs/ospreys/garyn-phillips,ospreys,GARYN,PHILLIPS,PROP,23,6'0'',123KG,,68,0,10,130,5,14,26,71.9,10,0,3,7,3,5,7,2,3,16,10,4,37,0,0,12,1,5,1,6,59.5,3,1,5,67.0,2
https://www.unitedrugby.com/clubs/ospreys/james-ratti,ospreys,JAMES,RATTI,LOCK,27,6'5'',115KG,,75,0,1,587,23,5,11,63.1,9,3,2,4,1,10,4,1,2,8,14,1,16,1,0,14,0,2,3,1,67.4,4,4,1,55.6,0
https://www.unitedrugby.com/clubs/ospreys/will-spencer,ospreys,WILL,SPENCER,LOCK,32,6'7'',116KG,,15,12,17,475,21,8,0,66.8,3,4,6,6,9,0,8,2,3,18,9,4,65,0,1,9,0,5,7,2,85.9,5,2,3,75.0,5
https://www.unitedrugby.com/clubs/ospreys/huw-sutton,ospreys,HUW,SUTTON,LOCK,25,6'6'',122KG,,89,14,6,276,27,12,42,65.1,8,7,4,9,0,3,3,0,2,17,10,3,35,1,0,0,2,1,1,6,60.9,2,1,3,51.3,0
https://www.unitedrugby.com/clubs/ospreys/rhys-thomas,ospreys,RHYS,THOMAS,LOCK,23,6'4'',107KG,,89,10,14,155,24,14,39,64.9,4,1,1,5,3,2,8,2,2,24,22,4,73,1,1,5,3,0,3,5,63.2,4,0,3,57.5,5
https://www.unitedrugby.com/clubs/ospreys/steff-thomas,ospreys,STEFF,THOMAS,PROP,27,6'1'',119KG,,47,5,10,217,14,4,41,80.7,1,4,1,3,8,2,10,1,1,22,2,0,6,0,0,8,3,5,9,6,87.5,4,5,4,61.7,4
https://www.unitedrugby.com/clubs/ospreys/gareth-thomas,ospreys,GARETH,THOMAS,PROP,31,6'2'',116KG,,84,9,17,189,30,6,50,69.8,9,5,10,6,8,6,6,2,1,4,29,0,15,0,1,9,4,0,0,9,58.9,1,4,4,83.3,1
https://www.unitedrugby.com/clubs/ospreys/justin-tipuric,ospreys,JUSTIN,TIPURIC,FLANKER,35,6'2'',100KG,,38,11,11,416,8,12,10,74.3,7,4,5,9,3,10,5,0,1,27,2,2,13,1,1,14,5,3,1,8,62.3,4,4,4,75.5,0
https://www.unitedrugby.com/clubs/ospreys/ben-warren,ospreys,BEN,WARREN,PROP,24,6'1'',123KG,,99,1,5,545,13,15,38,99.6,6,8,7,8,8,9,3,2,1,5,17,4,79,1,1,8,1,1,6,7,50.9,2,2,4,65.1,0
https://www.unitedrugby.com/clubs/ospreys/evardi-boshoff,ospreys,EVARDI,BOSHOFF,CENTRE,26,6'0'',92KG,,32,4,19,40,17,13,42,87.4,7,9,0,9,5,3,1,1,1,11,24,1,24,0,0,13,1,3,0,5,86.0,3,4,0,78.2,4
https://www.unitedrugby.com/clubs/ospreys/phil-cokanasiga,ospreys,PHIL,COKANASIGA,CENTRE,23,6'0'',105KG,,93,0,12,306,25,3,30,98.0,2,0,10,9,0,7,7,0,0,10,10,5,104,1,1,10,2,0,0,3,80.9,0,2,5,56.3,0
https://www.unitedrugby.com/clubs/ospreys/ryan-conbeer,ospreys,RYAN,CONBEER,WING,26,5'10'',90KG,,100,6,19,337,16,14,16,65.7,3,2,5,6,9,10,5,1,1,15,19,5,3,1,0,6,0,1,1,9,84.7,1,4,0,87.8,2
https://www.unitedrugby.com/clubs/ospreys/luke-davies,ospreys,LUKE,DAVIES,SCRUM-HALF,22,5'8'',78KG,,22,0,15,313,17,15,32,75.3,4,1,1,4,5,8,2,2,3,19,25,3,126,2,1,1,3,4,3,8,60.7,2,5,3,85.6,4
https://www.unitedrugby.com/clubs/ospreys/dan-edwards,ospreys,DAN,EDWARDS,FLY-HALF,21,5'10'',83KG,,9,3,17,74,4,6,31,82.2,5,2,1,6,8,2,6,3,2,16,28,2,55,2,1,13,5,1,6,6,84.4,1,2,1,60.8,0
https://www.unitedrugby.com/clubs/ospreys/owen-erasmus,ospreys,OWEN,ERASMUS,FLY-HALF,18,6'0'',84KG,,68,8,9,278,19,12,57,63.1,0,9,6,2,1,4,9,1,1,19,21,4,5,2,1,5,2,1,3,4,79.8,5,3,4,80.3,0
https://www.unitedrugby.com/clubs/ospreys/tom-florence,ospreys,TOM,FLORENCE,CENTRE,21,6'2'',95KG,,99,0,7,175,19,0,28,60.2,3,8,9,1,5,3,6,2,0,8,17,1,128,2,0,4,1,4,4,1,68.3,3,3,5,75.2,0
https://www.unitedrugby.com/clubs/ospreys/keelan-giles,ospreys,KEELAN,GILES,WING,27,5'8'',78KG,,33,3,17,272,8,6,20,86.8,10,8,0,10,1,9,5,3,3,0,24,2,128,2,0,4,1,2,3,8,71.9,4,4,1,53.0,4
https://www.unitedrugby.com/clubs/ospreys/kieran-hardy,ospreys,KIERAN,HARDY,SCRUM-HALF,29,6'1'',89KG,,51,5,20,288,10,7,20,85.7,9,9,5,4,3,5,1,3,3,25,14,0,114,1,0,18,1,2,3,6,78.4,5,4,0,63.9,1
https://www.unitedrugby.com/clubs/ospreys/iestyn-hopkins,ospreys,IESTYN,HOPKINS,FULLBACK,22,5'9'',85KG,,94,5,0,271,23,4,39,76.4,4,1,6,3,7,10,7,0,2,2,6,3,56,1,1,18,3,2,8,8,74.7,4,2,4,100.0,3
https://www.unitedrugby.com/clubs/ospreys/harri-houston,ospreys,HARRI,HOUSTON,WING,21,5'10'',82KG,,9,11,7,65,21,1,22,79.6,6,2,7,4,6,9,0,3,3,30,9,4,64,2,0,5,3,0,5,10,82.1,2,2,0,55.0,5
https://www.unitedrugby.com/clubs/ospreys/daniel-kasende,ospreys,DANIEL,KASENDE,WING,29,6'1'',92KG,,18,14,5,482,0,4,55,76.6,4,3,6,7,10,3,0,1,3,30,20,5,64,0,0,9,3,1,2,8,59.0,3,5,0,75.3,0
https://www.unitedrugby.com/clubs/ospreys/cory-lewis-jenkins,ospreys,CORY,LEWIS-JENKINS,WING,21,5'11'',85KG,,57,12,4,247,17,5,5,61.0,0,8,5,3,8,7,5,1,3,20,22,1,102,2,1,13,4,5,5,9,77.0,0,1,2,92.5,3
https://www.unitedrugby.com/clubs/ospreys/luke-morgan,ospreys,LUKE,MORGAN,WING,32,5'9'',81KG,,95,7,14,155,5,11,21,73.4,10,2,8,8,6,2,4,3,3,22,29,0,20,0,1,16,0,4,6,4,72.5,0,3,5,65.0,3
https://www.unitedrugby.com/clubs/ospreys/reuben-morgan-williams,ospreys,REUBEN,MORGAN-WILLIAMS,SCRUM-HALF,27,5'11'',85KG,,0,0,14,46,26,1,49,67.1,6,6,2,6,0,10,8,2,0,8,19,2,32,1,0,2,1,5,6,6,73.1,4,1,0,63.0,0
https://www.unitedrugby.com/clubs/ospreys/connor-moyse,ospreys,CONNOR,MOYSE,WING,21,6'2'',94KG,,68,6,1,453,1,13,37,63.9,7,2,10,9,1,4,6,1,2,21,28,3,21,0,0,0,1,0,7,4,73.5,5,1,3,94.5,0
https://www.unitedrugby.com/clubs/ospreys/max-nagy,ospreys,MAX,NAGY,FULLBACK,25,6'4'',97KG,,3,0,0,200,14,5,36,98.3,6,6,5,6,5,0,1,1,1,18,9,2,109,1,0,9,4,4,3,2,94.1,3,0,0,65.2,5
https://www.unitedrugby.com/clubs/ospreys/luke-scully,ospreys,LUKE,SCULLY,FLY-HALF,24,5'11'',86KG,,15,15,10,123,28,5,44,84.0,10,6,3,7,6,5,6,0,3,12,12,5,3,0,1,2,1,5,0,9,90.9,3,2,4,82.6,3
https://www.unitedrugby.com/clubs/ospreys/jack-walsh,ospreys,JACK,WALSH,FLY-HALF,25,5'11'',88KG,,23,12,9,0,25,0,50,89.1,3,8,1,5,2,10,2,2,0,22,14,2,139,1,1,4,1,0,5,7,81.5,2,0,3,87.0,1
https://www.unitedrugby.com/clubs/ospreys/owen-watkin,ospreys,OWEN,WATKIN,CENTRE,28,6'2'',100KG,,79,13,17,190,20,13,53,72.6,7,1,0,7,8,4,0,3,2,30,22,1,73,1,1,18,3,0,7,7,85.8,5,0,0,89.4,3
https://www.unitedrugby.com/clubs/ospreys/scott-whitlock,ospreys,SCOTT,WHITLOCK,SCRUM-HALF,20,5'9'',72KG,,1,6,17,578,13,0,7,75.7,4,5,0,2,6,7,10,2,1,13,17,0,118,2,1,9,3,0,4,8,52.1,0,1,3,99.7,1
https://www.unitedrugby.com/clubs/ospreys/owen-williams,ospreys,OWEN,WILLIAMS,FLY-HALF,32,6'1'',95KG,,91,2,16,515,4,13,40,69.5,9,8,10,9,5,8,7,0,2,19,22,4,92,1,1,15,0,4,2,10,87.2,2,0,0,90.2,2
https://www.unitedrugby.com/clubs/ospreys/keiran-williams,ospreys,KEIRAN,WILLIAMS,CENTRE,27,5'10'',90KG,,31,10,7,441,5,10,48,63.9,8,1,9,9,5,7,2,0,0,18,30,1,64,2,0,0,1,5,3,5,74.3,1,5,5,82.9,1
https://www.unitedrugby.com/clubs/scarlets/ollie-close,scarlets,OLLIE,CLOSE,LOCK,55,,,,90,7,14,142,5,15,34,67.2,9,1,2,0,0,7,10,2,0,29,3,5,64,2,0,5,2,5,7,1,65.9,3,2,3,94.8,5
https://www.unitedrugby.com/clubs/scarlets/alex-craig,scarlets,ALEX,CRAIG,LOCK,27,6'6'',119KG,,83,2,7,190,29,9,50,91.9,4,4,3,5,4,2,7,0,0,22,19,3,9,2,0,8,1,3,5,2,57.0,0,1,1,95.3,4
https://www.unitedrugby.com/clubs/scarlets/dan-davis,scarlets,DAN,DAVIS,FLANKER,26,6'0'',101KG,,23,13,16,532,21,2,10,87.1,0,9,1,0,9,3,6,0,3,26,16,5,145,0,1,4,1,0,4,10,53.8,2,2,2,98.7,0
https://www.unitedrugby.com/clubs/scarlets/max-douglas,scarlets,MAX,DOUGLAS,LOCK,25,6'7'',112KG,,11,15,11,226,29,13,23,81.9,8,9,10,8,2,10,1,0,0,26,27,5,46,0,1,13,0,2,8,9,52.2,4,5,3,88.8,2
https://www.unitedrugby.com/clubs/scarlets/ryan-elias,scarlets,RYAN,ELIAS,HOOKER,30,6'1'',107KG,,49,13,7,312,17,9,48,79.0,4,9,10,1,6,3,0,2,1,6,2,2,65,1,0,9,2,1,9,10,58.1,1,4,4,59.7,3
https://www.unitedrugby.com/clubs/scarlets/keanu-evans,scarlets,KEANU,EVANS,FLANKER,18,,,,34,12,13,301,13,9,20,96.9,5,7,10,10,9,10,6,0,3,3,20,3,48,2,0,1,1,3,2,5,51.5,2,0,2,85.5,1
https://www.unitedrugby.com/clubs/scarlets/shaun-evans,scarlets,SHAUN,EVANS,HOOKER,28,6'0'',103KG,,32,0,3,459,9,14,50,62.9,3,10,0,1,2,4,0,3,2,11,20,1,21,2,0,4,5,3,6,0,86.6,4,1,2,53.8,2
https://www.unitedrugby.com/clubs/scarlets/rhys-fawcett,scarlets,RHYS,FAWCETT,PROP,28,5'11'',95KG,,32,12,0,400,13,11,1,71.2,5,8,3,6,4,8,5,3,1,22,1,5,85,1,1,0,5,4,8,1,62.4,0,3,0,65.9,4
https://www.unitedrugby.com/clubs/scarlets/vaea-fifita,scarlets,VAEA,FIFITA,FLANKER,32,6'5'',107KG,,60,12,0,550,12,2,39,74.0,7,1,6,1,6,8,10,1,3,26,3,1,25,2,1,9,2,3,10,7,68.4,0,2,3,55.8,1
https://www.unitedrugby.com/clubs/scarlets/gabe-hawley,scarlets,GABE,HAWLEY,PROP,22,6'3'',130KG,,50,13,18,392,30,3,18,91.3,2,4,9,9,2,9,9,3,0,13,0,4,136,1,1,8,5,5,10,10,91.1,1,5,5,97.5,5
https://www.unitedrugby.com/clubs/scarlets/alec-hepburn,scarlets,ALEC,HEPBURN,PROP,31,6'1'',108KG,,42,15,15,206,29,1,38,99.7,4,6,10,7,9,0,10,1,2,1,14,2,148,2,1,2,3,4,3,7,55.7,4,0,2,66.9,3
https://www.unitedrugby.com/clubs/scarlets/archer-holz,scarlets,ARCHER,HOLZ,PROP,24,6'2'',122KG,,100,7,13,209,2,8,27,69.6,1,5,5,5,1,7,9,2,0,0,24,1,94,0,1,14,3,4,9,5,91.8,3,2,4,85.7,3
https://www.unitedrugby.com/clubs/scarlets/jamie-hughes,scarlets,JAMIE,HUGHES,PROP,28,6'2'',121KG,,11,2,20,114,29,9,58,95.0,1,5,5,6,5,0,7,0,1,27,0,3,106,1,0,3,2,2,9,2,82.0,0,5,5,78.6,1
https://www.unitedrugby.com/clubs/scarlets/morgan-jones,scarlets,MORGAN,JONES,LOCK,25,6'6'',110KG,,66,1,15,250,5,11,16,93.2,6,6,10,6,7,1,6,3,1,30,5,5,133,1,0,12,1,0,2,1,67.1,5,2,5,55.4,4
https://www.unitedrugby.com/clubs/scarlets/dom-kossouth,scarlets,DOM,KOSSOUTH,FLANKER,17,,,,64,0,4,218,28,10,5,69.0,9,2,8,5,3,6,3,1,3,17,6,4,13,0,1,5,2,3,0,5,55.9,3,4,4,78.1,0
https://www.unitedrugby.com/clubs/scarlets/sam-lousi,scarlets,SAM,LOUSI,LOCK,33,6'6'',121KG,,32,13,8,406,7,13,18,76.0,9,2,1,9,8,7,0,2,1,19,18,3,70,1,1,19,5,0,8,0,54.6,3,5,4,83.1,0
https://www.unitedrugby.com/clubs/scarlets/josh-macleod,scarlets,JOSH,MACLEOD,FLANKER,28,6'2'',103KG,,39,2,1,442,11,6,55,76.4,10,9,3,10,7,0,0,1,2,7,11,2,74,0,0,16,2,0,0,9,66.8,2,2,0,94.1,3
https://www.unitedrugby.com/clubs/scarlets/kemsley-mathias,scarlets,KEMSLEY,MATHIAS,PROP,25,6'1'',121KG,,73,14,17,353,12,6,37,99.1,9,8,4,8,6,2,3,0,3,2,30,4,119,2,1,4,5,0,1,5,57.0,2,4,1,53.5,4
https://www.unitedrugby.com/clubs/scarlets/josh-morse,scarlets,JOSH,MORSE,PROP,20,,,,42,1,5,557,10,14,27,67.2,5,7,0,8,6,6,4,3,2,30,0,4,111,0,1,14,3,4,8,8,63.4,0,4,3,64.8,3
https://www.unitedrugby.com/clubs/scarlets/sam-o-connor,scarlets,SAM,O'CONNOR,PROP,23,6'2'',117KG,,43,1,8,549,11,5,1,92.0,3,4,7,6,2,8,6,2,0,25,6,4,50,0,0,7,2,0,4,6,52.6,3,4,2,84.6,0
https://www.unitedrugby.com/clubs/scarlets/will-plessis,scarlets,WILL,PLESSIS,FLANKER,20,6'3'',107KG,,28,5,0,141,0,14,37,73.4,4,5,7,8,5,7,3,1,2,30,18,5,129,1,1,4,4,3,3,8,79.8,2,0,3,51.7,3
https://www.unitedrugby.com/clubs/scarlets/taine-plumtree,scarlets,TAINE,PLUMTREE,FLANKER,24,6'5'',108KG,,12,11,8,500,16,2,54,89.2,0,10,5,9,4,7,9,2,2,5,12,0,142,2,1,12,5,4,8,1,57.3,4,5,5,60.2,1
